10010112,others,1200970800,owner1102897,1.0,1.0,
10007396,salon,1201001400,owner1010394,0.5,0.7272727489471436,
10007291,salon,1201086000,owner2173235,0.3333333432674408,0.3125,
10011949,music,1201215600,owner1323931,0.25,0.6363636255264282,
10011688,exhibition,1201323600,owner1826608,0.20000000298023224,0.02222222276031971,
10004206,drama,1201327200,owner1020158,0.1666666716337204,0.23728813230991364,
10009142,salon,1201330800,owner2121431,0.125,0.01587301678955555,
10009778,sports,1201330800,owner1024344,0.125,0.0476190485060215,
10003234,music,1201352400,owner1787028,0.1111111119389534,0.015625,
10007378,music,1201606200,owner1511598,0.10000000149011612,0.015384615398943424,
10014002,sports,1201672800,owner2153727,0.09090909361839294,0.01515151560306549,
10004176,drama,1201692600,owner1287698,0.0833333358168602,0.014925372786819935,
10011693,music,1201694400,owner1222315,0.07692307978868484,0.014705882407724857,
10015624,party,1201831200,owner2193138,0.0714285746216774,0.0810810774564743,
10015418,others,1201849200,owner1019588,0.06666667014360428,0.013333333656191826,
10012118,salon,1201935600,owner2121431,0.125,0.10843373835086823,
10010135,party,1201942800,owner1588538,0.05882352963089943,0.03488372266292572,
10016081,others,1201957200,owner1020158,0.1111111119389534,0.17241379618644714,
10016838,exhibition,1201993200,owner1070930,0.05263157933950424,0.011363636702299118,
10014934,music,1202018400,owner1869907,0.05000000074505806,0.01123595517128706,
10014157,music,1202302800,owner1864960,0.0476190485060215,0.021978022530674934,
10001188,travel,1202353200,owner1112203,0.04545454680919647,0.010869565419852734,
10021242,exhibition,1202623200,owner1197449,0.043478261679410934,0.01075268816202879,
10020088,party,1202968800,owner1413949,0.0416666679084301,0.010638297535479069,
10001598,drama,1202988600,owner1106854,0.03999999910593033,0.010526316240429878,
10012356,party,1203148800,owner1143538,0.03846153989434242,0.06862745434045792,
10022046,drama,1203316200,owner1288087,0.03703703731298447,0.009708737954497337,
10022307,exhibition,1203328800,owner1013820,0.0357142873108387,0.009615384973585606,
10015609,drama,1203420600,owner1010394,0.06896551698446274,0.08571428805589676,
10011284,travel,1203444000,owner2176041,0.03333333507180214,0.04545454680919647,
10019451,salon,1203505200,owner2173235,0.06451612710952759,0.054054055362939835,
10018187,salon,1203577200,owner2121431,0.09375,0.0892857164144516,
10021056,music,1203602400,owner2150506,0.03030303120613098,0.008849557489156723,
10012427,music,1203681600,owner1014598,0.03125,0.12068965286016464,
10004136,music,1203690000,owner1354656,0.03030303120613098,0.008547008968889713,
10023904,exhibition,1203732000,owner1279007,0.029411764815449715,0.008474576286971569,
10012127,exhibition,1203733800,owner1471647,0.02857142873108387,0.008403361774981022,
10023446,sports,1203750000,owner1044113,0.027027027681469917,0.00826446246355772,
10023458,exhibition,1203750000,owner1849616,0.027027027681469917,0.00826446246355772,
10014366,party,1203753600,owner1248903,0.02631578966975212,0.008196720853447914,
10020818,music,1203775200,owner1864960,0.05263157933950424,0.0416666679084301,
10022408,salon,1203832800,owner1616805,0.025641025975346565,0.00826446246355772,
10013263,music,1203858000,owner1354656,0.05000000074505806,0.016393441706895828,
10028669,exhibition,1203901200,owner1013769,0.02500000037252903,0.030927835032343864,
10022419,drama,1203937200,owner2199187,0.0476190485060215,0.058252427726984024,
10013602,drama,1203937200,owner2199187,0.0476190485060215,0.058252427726984024,
10025819,drama,1204110000,owner1288087,0.05263157933950424,0.02380952425301075,
10027239,drama,1204111800,owner1016741,0.025641025975346565,0.0117647061124444,
10003704,music,1204119000,owner2091857,0.02500000037252903,0.011627906933426857,
10028127,music,1204167600,owner1102897,0.024390242993831635,0.01149425283074379,
10019752,party,1204203600,owner1807702,0.02380952425301075,0.011363636702299118,
10031198,exhibition,1204326000,owner1106014,0.02500000037252903,0.011627906933426857,
10011908,others,1204326000,owner1000328,0.02500000037252903,0.011627906933426857,
10027457,exhibition,1204340400,owner1382793,0.02500000037252903,0.012345679104328156,
10024436,drama,1204348800,owner1020158,0.04878048598766327,0.024390242993831635,
10026721,sports,1204354800,owner1044113,0.0476190485060215,0.024096384644508362,
10025761,salon,1204354800,owner1313385,0.02380952425301075,0.012048192322254181,
10029885,drama,1204362000,owner1068080,0.023255813866853714,0.011904762126505375,
10005707,music,1204371000,owner1009934,0.022727273404598236,0.2075471729040146,
10018744,music,1204372800,owner1122349,0.02222222276031971,0.009345794096589088,
10025981,music,1204376400,owner2023332,0.021739130839705467,0.009259259328246117,
10011035,music,1204380000,owner1074767,0.021276595070958138,0.00917431153357029,
10025592,salon,1204437600,owner2036099,0.02083333395421505,0.02678571455180645,
10010986,drama,1204448400,owner1020158,0.06382978707551956,0.0833333358168602,
10017447,drama,1204543800,owner1402132,0.02222222276031971,0.009433962404727936,
10001173,drama,1204657200,owner2027200,0.021739130839705467,0.009345794096589088,
10032491,party,1204707600,owner1261678,0.021276595070958138,0.009259259328246117,
10029855,salon,1204711200,owner2121431,0.040816325694322586,0.0181818176060915,
10032537,party,1204711200,owner1436676,0.020408162847161293,0.00909090880304575,
10028391,salon,1204714800,owner2173235,0.03999999910593033,0.06034482643008232,
10028375,music,1204725600,owner1684638,0.019607843831181526,0.17142857611179352,
10033575,travel,1204844400,owner2030709,0.019607843831181526,0.007194244768470526,
10022027,exhibition,1204851600,owner1616617,0.01923076994717121,0.014184396713972092,
10033493,others,1204855200,owner1240998,0.01886792480945587,0.007042253389954567,
10033721,music,1204858800,owner2283486,0.03703703731298447,0.0139860138297081,
10033737,music,1204858800,owner2283486,0.03703703731298447,0.0139860138297081,
10033477,party,1204869600,owner1583196,0.0181818176060915,0.0069444444961845875,
10033900,travel,1204873200,owner1195006,0.01785714365541935,0.006896551698446274,
10020162,music,1204891200,owner1102614,0.017543859779834747,0.020270269364118576,
10000778,music,1204894800,owner1079841,0.016949152573943138,0.005376344081014395,
10027167,music,1204894800,owner1248771,0.016949152573943138,0.1989247351884842,
10010937,drama,1204930800,owner1161517,0.01666666753590107,0.010638297535479069,
10031211,party,1204941600,owner1295331,0.016393441706895828,0.055276382714509964,
10030452,exhibition,1204952400,owner1359171,0.016129031777381897,0.004999999888241291,
10032966,salon,1204956000,owner1154036,0.01587301678955555,0.05213269963860512,
10031650,commonweal,1204957800,owner1031359,0.015625,0.004716981202363968,
10031102,sports,1204959600,owner1044113,0.04477611929178238,0.013574660755693913,
10031403,salon,1204959600,owner1153188,0.014925372786819935,0.031674209982156754,
10035184,exhibition,1204959600,owner1849616,0.02985074557363987,0.009049774147570133,
10034572,music,1204966800,owner1082520,0.014705882407724857,0.03913043439388275,
10030943,salon,1204970400,owner1083379,0.014492753893136978,0.0043290043249726295,
10013458,music,1204974000,owner1061240,0.014285714365541935,0.004310344811528921,
10005790,music,1204975800,owner2030709,0.028169013559818268,0.008583690971136093,
10022074,music,1204981200,owner1485539,0.013888888992369175,0.11742424219846725,
10026674,music,1204984800,owner1354656,0.04109589010477066,0.12374582141637802,
10031012,drama,1205042400,owner1616805,0.027027027681469917,0.006666666828095913,
10022061,exhibition,1205110800,owner1616617,0.02666666731238365,0.03246753290295601,
10035929,commonweal,1205157600,owner1279007,0.02666666731238365,0.006493506487458944,
10029796,salon,1205233200,owner2121431,0.03947368264198303,0.009708737954497337,
10032373,music,1205235000,owner1143537,0.012987012974917889,0.003225806402042508,
10000738,sports,1205312400,owner1024344,0.012820512987673283,0.00958466436713934,
10017397,music,1205470800,owner2213126,0.012658228166401386,0.0031847134232521057,
10023261,music,1205492400,owner1058377,0.012658228166401386,0.0031847134232521057,
10035504,drama,1205494200,owner1093059,0.012658228166401386,0.0031847134232521057,
10031527,music,1205496000,owner1033452,0.012345679104328156,0.04833836853504181,
10022862,music,1205496000,owner1163467,0.012345679104328156,0.003021148033440113,
10010263,music,1205499600,owner1354656,0.04878048598766327,0.11445783078670502,
10042517,exhibition,1205510400,owner1013769,0.024096384644508362,0.012012012302875519,
10023152,party,1205546400,owner1143538,0.02380952425301075,0.07909604161977768,
10038876,travel,1205553600,owner2207504,0.0117647061124444,0.002816901309415698,
10036351,salon,1205564400,owner2132500,0.011627906933426857,0.002808988792821765,
10030728,party,1205571600,owner1588538,0.01149425283074379,0.048128340393304825,
10021646,music,1205575200,owner2091857,0.022727273404598236,0.005333333276212215,
10039387,commonweal,1205607600,owner1317648,0.01123595517128706,0.002659574383869767,
10035589,others,1205650800,owner2004120,0.011111111380159855,0.015706805512309074,
10034065,music,1205751600,owner1331092,0.011111111380159855,0.002659574383869767,
10008169,commonweal,1205798400,owner1615952,0.010989011265337467,0.0026525198481976986,
10041401,others,1205881200,owner1113917,0.011111111380159855,0.002659574383869767,
10039415,music,1205931600,owner1090732,0.011111111380159855,0.002659574383869767,
10042582,music,1206083700,owner1430418,0.011363636702299118,0.0027027027681469917,
10015507,drama,1206099000,owner1050184,0.01123595517128706,0.05612244829535484,
10039352,exhibition,1206154800,owner1727122,0.011111111380159855,0.0025445292703807354,
10035398,exhibition,1206154800,owner2121431,0.03333333507180214,0.007633587811142206,
10026593,party,1206158400,owner2004120,0.021978022530674934,0.03491271659731865,
10043718,exhibition,1206169200,owner2135350,0.01075268816202879,0.012285011820495129,
10040721,sports,1206169200,owner1044113,0.04301075264811516,0.009828009642660618,
10027812,music,1206185400,owner1033608,0.010638297535479069,0.0024509804788976908,
10039528,music,1206187200,owner2217488,0.010638297535479069,0.0025316455867141485,
10029977,music,1206189000,owner1265310,0.010526316240429878,0.0025252525229007006,
10046325,party,1206201600,owner1013769,0.031578946858644485,0.01262626238167286,
10040706,salon,1206255600,owner1313385,0.021739130839705467,0.005089058540761471,
10002520,music,1206271800,owner1386204,0.01075268816202879,0.0025380710139870644,
10015526,music,1206271800,owner1050184,0.02150537632405758,0.058375634253025055,
10046945,party,1206342000,owner1583196,0.021739130839705467,0.005115089472383261,
10043525,party,1206399600,owner1604785,0.010869565419852734,0.0025575447361916304,
10037954,music,1206444600,owner1009934,0.02222222276031971,0.06005221977829933,
10043988,salon,1206529200,owner2173235,0.021978022530674934,0.01822916604578495,
10049324,commonweal,1206572400,owner1279007,0.021739130839705467,0.005194805096834898,
10043504,exhibition,1206583200,owner1178473,0.01075268816202879,0.0025906735099852085,
